,latitude,longitude,color
11520,40.752001,-73.975044,#aa000088
11521,40.725998,-73.989819,#00aa0088
11522,40.73184,-74.000837,#aa000088
11523,40.753413,-73.975543,#00aa0088
11524,40.779451,-73.984546,#aa000088
11525,40.756119,-73.979055,#00aa0088
11526,40.775085,-73.976873,#aa000088
11527,40.779897,-73.960807,#00aa0088
11528,40.759588,-73.965516,#aa000088
11529,40.753712,-73.971564,#00aa0088
11530,40.757321,-73.989927,#aa000088
11531,40.749041,-73.973542,#00aa0088
11532,40.763736,-73.977284,#aa000088
11533,40.757461,-73.989242,#00aa0088
11534,40.731758,-73.982043,#aa000088
11535,40.766779,-73.963082,#00aa0088
11536,40.73562,-73.985564,#aa000088
11537,40.727011,-74.003753,#00aa0088
11538,40.72803,-73.99115,#aa000088
11539,40.766795,-73.977781,#00aa0088
11540,40.741106,-73.997979,#aa000088
11541,40.775501,-73.95194,#00aa0088
11542,40.78438,-73.953872,#aa000088
11543,40.764729,-73.970013,#00aa0088
11544,40.72864,-74.002733,#aa000088
11545,40.74481,-73.991474,#00aa0088
11546,40.720437,-74.008541,#aa000088
11547,40.778158,-73.952011,#00aa0088
11548,40.762036,-73.983866,#aa000088
11549,40.806287,-73.965061,#00aa0088
11550,40.715159,-74.009505,#aa000088
11551,40.709121,-74.017167,#00aa0088
11552,40.758575,-73.981511,#aa000088
11553,40.745887,-73.99428,#00aa0088
11554,40.754363,-73.97608,#aa000088
11555,40.755667,-73.984369,#00aa0088
11556,40.749451,-73.980152,#aa000088
11557,40.771049,-73.981153,#00aa0088
11558,40.736735,-73.988792,#aa000088
11559,40.770523,-73.987852,#00aa0088
11560,40.765361,-73.975562,#aa000088
11561,40.764711,-73.98217,#00aa0088
11562,40.753177,-73.977552,#aa000088
11563,40.774913,-73.960514,#00aa0088
11564,40.755542,-73.983697,#aa000088
11565,40.763421,-73.983127,#00aa0088
11566,40.743387,-74.007066,#aa000088
11567,40.725921,-74.00562,#00aa0088
11568,40.775394,-73.953811,#aa000088
11569,40.72813,-73.979016,#00aa0088
11570,40.76412,-73.988594,#aa000088
11571,40.761465,-73.925695,#00aa0088
11572,40.720127,-73.998378,#aa000088
11573,40.71241,-73.964598,#00aa0088
11574,40.759802,-73.980726,#aa000088
11575,40.750679,-73.978711,#00aa0088
11576,40.757031,-73.989709,#aa000088
11577,40.747636,-73.993165,#00aa0088
11578,40.743778,-73.983788,#aa000088
11579,40.745184,-73.982829,#00aa0088
11580,40.691997,-73.993423,#aa000088
11581,40.75067,-74.003217,#00aa0088
11582,40.750835,-73.986086,#aa000088
11583,40.775028,-73.988831,#00aa0088
11584,40.761294,-73.984227,#aa000088
11585,40.743535,-73.989256,#00aa0088
11586,40.782539,-73.971448,#aa000088
11587,40.777087,-73.97768,#00aa0088
11588,40.740758,-73.97898,#aa000088
11589,40.723703,-73.99118,#00aa0088
11590,40.745578,-73.948227,#aa000088
11591,40.686354,-73.955772,#00aa0088
11592,40.720204,-74.010242,#aa000088
11593,40.717915,-74.014556,#00aa0088
11594,40.712017,-73.96278,#aa000088
11595,40.739206,-74.006314,#00aa0088
11596,40.806769,-73.953569,#aa000088
11597,40.814754,-73.952218,#00aa0088
11598,40.725359,-73.986868,#aa000088
11599,40.726148,-73.996103,#00aa0088
11600,40.75715,-73.966957,#aa000088
11601,40.757173,-73.975477,#00aa0088
11602,40.742993,-73.98884,#aa000088
11603,40.73456,-74.000712,#00aa0088
11604,40.762729,-73.982247,#aa000088
11605,40.76991,-73.988288,#00aa0088
11606,40.704447,-74.009377,#aa000088
11607,40.755382,-73.97553,#00aa0088
11608,40.748857,-74.008141,#aa000088
11609,40.748778,-73.993172,#00aa0088
11610,40.764459,-73.998418,#aa000088
11611,40.790246,-73.965752,#00aa0088
11612,40.762349,-73.966195,#aa000088
11613,40.768235,-73.956902,#00aa0088
11614,40.721536,-73.989048,#aa000088
11615,40.663385,-73.991346,#00aa0088
11616,40.777798,-73.95443,#aa000088
11617,40.7796,-73.94441,#00aa0088
11618,40.708398,-74.015085,#aa000088
11619,40.70599,-74.013238,#00aa0088
11620,40.76682,-73.916562,#aa000088
11621,40.735913,-73.920879,#00aa0088
11622,40.781782,-73.97931,#aa000088
11623,40.786483,-73.950227,#00aa0088
11624,40.726755,-73.983238,#aa000088
11625,40.751058,-73.891528,#00aa0088
11626,40.743807,-73.973287,#aa000088
11627,40.784499,-73.973452,#00aa0088
11628,40.73868,-73.990205,#aa000088
11629,40.755508,-73.991191,#00aa0088
11630,40.776307,-73.961838,#aa000088
11631,40.716667,-74.008361,#00aa0088
11632,40.736083,-74.000818,#aa000088
11633,40.734889,-73.991728,#00aa0088
11634,40.712069,-73.959153,#aa000088
11635,40.720634,-73.993906,#00aa0088
11636,40.78536,-73.970947,#aa000088
11637,40.778097,-73.978402,#00aa0088
11638,40.763649,-73.981332,#aa000088
11639,40.727374,-73.979533,#00aa0088
11640,40.778505,-73.951428,#aa000088
11641,40.747263,-73.983977,#00aa0088
11642,40.751272,-73.993874,#aa000088
11643,40.755106,-74.002347,#00aa0088
11644,40.756992,-73.990376,#aa000088
11645,40.758186,-73.974378,#00aa0088
11646,40.746623,-73.984787,#aa000088
11647,40.806721,-73.961059,#00aa0088
11648,40.71734,-74.009198,#aa000088
11649,40.72208,-74.004443,#00aa0088
11650,40.737773,-73.99727,#aa000088
11651,40.733895,-73.988276,#00aa0088
11652,40.798969,-73.968766,#aa000088
11653,40.732247,-73.984453,#00aa0088
11654,40.796792,-73.970457,#aa000088
11655,40.786576,-73.9727,#00aa0088
11656,40.764629,-73.958291,#aa000088
11657,40.765201,-73.954065,#00aa0088
11658,40.753044,-74.003916,#aa000088
11659,40.741865,-74.005507,#00aa0088
11660,40.728415,-73.999596,#aa000088
11661,40.760121,-73.986861,#00aa0088
11662,40.763672,-73.962229,#aa000088
11663,40.744265,-73.976414,#00aa0088
11664,40.74697,-74.000627,#aa000088
11665,40.730892,-74.001582,#00aa0088
11666,40.773722,-73.870917,#aa000088
11667,40.740988,-73.978614,#00aa0088
11668,40.735466,-73.9898,#aa000088
11669,40.718715,-73.983058,#00aa0088
11670,40.708515,-73.943394,#aa000088
11671,40.722562,-73.954975,#00aa0088
11672,40.713062,-74.00919,#aa000088
11673,40.726108,-74.003893,#00aa0088
11674,40.774687,-73.955225,#aa000088
11675,40.745864,-73.972029,#00aa0088
11676,40.760888,-73.982775,#aa000088
11677,40.756235,-73.989822,#00aa0088
11678,40.728495,-73.987787,#aa000088
11679,40.71881,-73.994799,#00aa0088
11680,40.71354,-74.014139,#aa000088
11681,40.707658,-74.00699,#00aa0088
11682,40.762476,-73.97434,#aa000088
11683,40.725639,-73.992223,#00aa0088
11684,40.777244,-73.978547,#aa000088
11685,40.759034,-73.970425,#00aa0088
11686,40.77614,-73.962095,#aa000088
11687,40.766675,-73.956637,#00aa0088
11688,40.769738,-73.988145,#aa000088
11689,40.783033,-73.971966,#00aa0088
11690,40.761499,-73.994212,#aa000088
11691,40.761171,-73.987272,#00aa0088
11692,40.727397,-73.992175,#aa000088
11693,40.736058,-73.995752,#00aa0088
11694,40.721567,-74.005091,#aa000088
11695,40.716342,-73.996403,#00aa0088
11696,40.738892,-74.008048,#aa000088
11697,40.715091,-74.00975,#00aa0088
11698,40.76337,-73.969482,#aa000088
11699,40.769735,-73.960464,#00aa0088
11700,40.731156,-73.982212,#aa000088
11701,40.716087,-73.987296,#00aa0088
11702,40.745047,-73.995018,#aa000088
11703,40.732715,-73.996152,#00aa0088
11704,40.738248,-73.977363,#aa000088
11705,40.751059,-73.971402,#00aa0088
11706,40.736187,-73.974423,#aa000088
11707,40.730932,-73.991212,#00aa0088
11708,40.77663,-73.9492,#aa000088
11709,40.725112,-73.987306,#00aa0088
11710,40.754267,-73.992274,#aa000088
11711,40.775934,-73.915222,#00aa0088
11712,40.744876,-74.001527,#aa000088
11713,40.714836,-74.014164,#00aa0088
11714,40.73626,-73.984903,#aa000088
11715,40.752416,-73.975198,#00aa0088
11716,40.724265,-73.993644,#aa000088
11717,40.740786,-73.986151,#00aa0088
11718,40.772369,-73.885143,#aa000088
11719,40.731624,-74.003215,#00aa0088
11720,40.74853,-73.992783,#aa000088
11721,40.748414,-73.976081,#00aa0088
11722,40.770863,-73.865988,#aa000088
11723,40.742995,-74.000492,#00aa0088
11724,40.755941,-73.988515,#aa000088
11725,40.731871,-74.001282,#00aa0088
11726,40.777678,-73.986015,#aa000088
11727,40.748662,-73.996576,#00aa0088
11728,40.763012,-73.971542,#aa000088
11729,40.742796,-74.004072,#00aa0088
11730,40.730503,-73.983165,#aa000088
11731,40.730392,-73.999901,#00aa0088
11732,40.782168,-73.950462,#aa000088
11733,40.779456,-73.957529,#00aa0088
11734,40.757292,-73.972146,#aa000088
11735,40.787623,-73.952783,#00aa0088
11736,40.751374,-73.98161,#aa000088
11737,40.744886,-73.995186,#00aa0088
11738,40.751408,-73.97805,#aa000088
11739,40.738065,-73.983853,#00aa0088
11740,40.747667,-73.978759,#aa000088
11741,40.730537,-74.006881,#00aa0088
11742,40.793503,-73.970742,#aa000088
11743,40.806743,-73.94317,#00aa0088
11744,40.77395,-73.982377,#aa000088
11745,40.757421,-73.993513,#00aa0088
11746,40.717398,-74.010523,#aa000088
11747,40.77524,-73.990611,#00aa0088
11748,40.738731,-73.983995,#aa000088
11749,40.751919,-73.975459,#00aa0088
11750,40.753911,-73.974276,#aa000088
11751,40.759199,-73.988624,#00aa0088
11752,40.741692,-73.983601,#aa000088
11753,40.739575,-74.004202,#00aa0088
11754,40.758529,-73.965975,#aa000088
11755,40.734144,-74.002457,#00aa0088
11756,40.773722,-73.870902,#aa000088
11757,40.715773,-73.940344,#00aa0088
11758,40.718072,-73.957505,#aa000088
11759,40.755715,-73.982072,#00aa0088
11760,40.776303,-73.961937,#aa000088
11761,40.780323,-73.98143,#00aa0088
11762,40.727528,-73.979655,#aa000088
11763,40.71644,-74.008154,#00aa0088
11764,40.773712,-73.981905,#aa000088
11765,40.889711,-73.911658,#00aa0088
11766,40.724763,-73.994294,#aa000088
11767,40.749868,-73.990667,#00aa0088
11768,40.742682,-73.982364,#aa000088
11769,40.745794,-73.999752,#00aa0088
11770,40.718248,-73.955148,#aa000088
11771,40.673136,-73.978726,#00aa0088
11772,40.757247,-73.971952,#aa000088
11773,40.736877,-73.995492,#00aa0088
11774,40.76577,-73.990884,#aa000088
11775,40.758077,-73.993579,#00aa0088
11776,40.750947,-74.005722,#aa000088
11777,40.74661,-73.977457,#00aa0088
11778,40.764156,-73.966862,#aa000088
11779,40.808684,-73.959735,#00aa0088
11780,40.74714,-73.989904,#aa000088
11781,40.750015,-73.98489,#00aa0088
11782,40.709792,-74.016145,#aa000088
11783,40.719122,-73.990637,#00aa0088
11784,40.757067,-73.964097,#aa000088
11785,40.752186,-73.971968,#00aa0088
11786,40.766697,-73.98673,#aa000088
11787,40.767689,-73.989359,#00aa0088
11788,40.734145,-73.97806,#aa000088
11789,40.74151,-73.981215,#00aa0088
11790,40.778961,-73.962215,#aa000088
11791,40.763862,-73.960734,#00aa0088
11792,40.739156,-73.999436,#aa000088
11793,40.760973,-73.986429,#00aa0088
11794,40.764018,-73.95405,#aa000088
11795,40.841613,-73.939534,#00aa0088
11796,40.751244,-73.99405,#aa000088
11797,40.764538,-74.047798,#00aa0088
11798,40.728087,-74.000174,#aa000088
11799,40.751099,-73.937018,#00aa0088
11800,40.763303,-73.977957,#aa000088
11801,40.767344,-73.966639,#00aa0088
11802,40.765247,-73.96373,#aa000088
11803,40.771091,-73.961809,#00aa0088
11804,40.726232,-73.989532,#aa000088
11805,40.76091,-73.982691,#00aa0088
11806,40.780382,-73.984041,#aa000088
11807,40.762796,-73.978745,#00aa0088
11808,40.756114,-73.974831,#aa000088
11809,40.759217,-73.978006,#00aa0088
11810,40.735263,-73.998317,#aa000088
11811,40.764954,-73.970512,#00aa0088
11812,40.734973,-74.002097,#aa000088
11813,40.723586,-74.010663,#00aa0088
11814,40.760903,-73.957902,#aa000088
11815,40.767785,-73.955138,#00aa0088
11816,40.745282,-73.982402,#aa000088
11817,40.757585,-73.973822,#00aa0088
11818,40.71959,-73.982115,#aa000088
11819,40.760932,-73.971647,#00aa0088
11820,40.751054,-74.005431,#aa000088
11821,40.723524,-73.939578,#00aa0088
11822,40.732725,-73.996036,#aa000088
11823,40.73932,-73.991357,#00aa0088
11824,40.776449,-73.952859,#aa000088
11825,40.778858,-73.960136,#00aa0088
11826,40.713773,-73.99279,#aa000088
11827,40.704496,-74.011104,#00aa0088
11828,40.76234,-73.9792,#aa000088
11829,40.761413,-73.997757,#00aa0088
11830,40.723615,-74.004656,#aa000088
11831,40.768027,-73.861599,#00aa0088
11832,40.751475,-73.939838,#aa000088
11833,40.763244,-73.965533,#00aa0088
11834,40.748855,-74.005098,#aa000088
11835,40.728473,-73.991149,#00aa0088
11836,40.775393,-73.953544,#aa000088
11837,40.757308,-73.96275,#00aa0088
11838,40.762426,-73.95987,#aa000088
11839,40.762864,-73.97391,#00aa0088
11840,40.769407,-73.960911,#aa000088
11841,40.788975,-73.975649,#00aa0088
11842,40.713699,-73.958181,#aa000088
11843,40.704616,-73.942748,#00aa0088
11844,40.765956,-73.963797,#aa000088
11845,40.772594,-73.965311,#00aa0088
11846,40.759586,-73.973872,#aa000088
11847,40.7718,-73.871078,#00aa0088
11848,40.785348,-73.953343,#aa000088
11849,40.790968,-73.953041,#00aa0088
11850,40.722485,-73.986743,#aa000088
11851,40.68195,-73.959192,#00aa0088
11852,40.77358,-73.95189,#aa000088
11853,40.78952,-73.9526,#00aa0088
11854,40.737065,-74.001438,#aa000088
11855,40.828995,-73.942213,#00aa0088
11856,40.677634,-74.000474,#aa000088
11857,40.7894,-73.952533,#00aa0088
11858,40.783308,-73.974417,#aa000088
11859,40.779342,-73.95097,#00aa0088
11860,40.785522,-73.957541,#aa000088
11861,40.785611,-73.978169,#00aa0088
11862,40.755962,-73.975265,#aa000088
11863,40.759333,-73.995995,#00aa0088
11864,40.724872,-73.995531,#aa000088
11865,40.679886,-73.998601,#00aa0088
11866,40.739912,-73.984908,#aa000088
11867,40.758978,-73.976387,#00aa0088
11868,40.734067,-73.998695,#aa000088
11869,40.730766,-73.992871,#00aa0088
11870,40.772512,-73.958734,#aa000088
11871,40.786315,-73.95708,#00aa0088
11872,40.728222,-74.002637,#aa000088
11873,40.722487,-74.009717,#00aa0088
11874,40.758053,-73.971274,#aa000088
11875,40.762192,-73.986523,#00aa0088
11876,40.719143,-74.010252,#aa000088
11877,40.74847,-74.007249,#00aa0088
11878,40.715633,-74.013104,#aa000088
11879,40.741213,-73.994087,#00aa0088
11880,40.753881,-73.989928,#aa000088
11881,40.748126,-73.976017,#00aa0088
11882,40.778355,-73.985532,#aa000088
11883,40.770735,-73.947915,#00aa0088
11884,40.769803,-73.960812,#aa000088
11885,40.764105,-73.975564,#00aa0088
11886,40.777205,-73.982446,#aa000088
11887,40.75124,-73.971126,#00aa0088
11888,40.771553,-73.958931,#aa000088
11889,40.763939,-73.976737,#00aa0088
11890,40.709295,-73.955831,#aa000088
11891,40.719302,-73.964185,#00aa0088
11892,40.750252,-73.980954,#aa000088
11893,40.754627,-73.971697,#00aa0088
11894,40.716889,-73.989422,#aa000088
11895,40.729687,-73.99991,#00aa0088
11896,40.714716,-74.008074,#aa000088
11897,40.714247,-73.992346,#00aa0088
11898,40.786618,-73.950531,#aa000088
11899,40.743951,-73.981612,#00aa0088
11900,40.712832,-74.004516,#aa000088
11901,40.69815,-73.992709,#00aa0088
11902,40.763108,-73.973848,#aa000088
11903,40.741092,-73.98185,#00aa0088
11904,40.780397,-73.987368,#aa000088
11905,40.747168,-74.008932,#00aa0088
11906,40.758972,-73.980063,#aa000088
11907,40.761699,-73.986145,#00aa0088
11908,40.731314,-73.988601,#aa000088
11909,40.746284,-73.979622,#00aa0088
11910,40.74167,-73.991297,#aa000088
11911,40.733243,-74.005611,#00aa0088
11912,40.766631,-73.964963,#aa000088
11913,40.749098,-73.992158,#00aa0088
11914,40.759108,-73.995812,#aa000088
11915,40.762409,-73.982536,#00aa0088
11916,40.797076,-73.971936,#aa000088
11917,40.769196,-73.995951,#00aa0088
11918,40.77128,-73.956596,#aa000088
11919,40.753516,-73.919042,#00aa0088
11920,40.76588,-73.95439,#aa000088
11921,40.770353,-73.957153,#00aa0088
11922,40.67839,-73.968629,#aa000088
11923,40.661492,-73.939943,#00aa0088
11924,40.748204,-73.984849,#aa000088
11925,40.755591,-73.977085,#00aa0088
11926,40.792068,-73.974171,#aa000088
11927,40.760665,-73.984216,#00aa0088
11928,40.687607,-73.97748,#aa000088
11929,40.697463,-73.992857,#00aa0088
11930,40.799915,-73.958782,#aa000088
11931,40.776044,-73.982265,#00aa0088
11932,40.682624,-73.993219,#aa000088
11933,40.652804,-73.97594,#00aa0088
11934,40.740623,-73.990122,#aa000088
11935,40.727686,-74.006037,#00aa0088
11936,40.756172,-73.972727,#aa000088
11937,40.783591,-73.953587,#00aa0088
11938,40.760487,-73.96456,#aa000088
11939,40.755545,-73.9755,#00aa0088
11940,40.740505,-74.00201,#aa000088
11941,40.739259,-73.994115,#00aa0088
11942,40.782528,-73.953295,#aa000088
11943,40.792288,-73.952117,#00aa0088
11944,40.723492,-73.999577,#aa000088
11945,40.724642,-73.984541,#00aa0088
11946,40.739693,-73.986964,#aa000088
11947,40.717078,-74.004639,#00aa0088
11948,40.770947,-73.866116,#aa000088
11949,40.755638,-73.986288,#00aa0088
11950,40.773752,-73.948729,#aa000088
11951,40.765754,-73.979846,#00aa0088
11952,40.746987,-73.996569,#aa000088
11953,40.738866,-73.989974,#00aa0088
11954,40.764883,-73.960683,#aa000088
11955,40.750867,-73.985803,#00aa0088
11956,40.792334,-73.973671,#aa000088
11957,40.78679,-73.977279,#00aa0088
11958,40.755788,-73.972967,#aa000088
11959,40.751601,-73.976644,#00aa0088
11960,40.774415,-73.957517,#aa000088
11961,40.787009,-73.953525,#00aa0088
11962,40.759723,-73.995652,#aa000088
11963,40.768122,-73.989227,#00aa0088
11964,40.745824,-73.998085,#aa000088
11965,40.765454,-73.972529,#00aa0088
11966,40.767158,-73.954309,#aa000088
11967,40.753596,-73.988635,#00aa0088
11968,40.744276,-73.999081,#aa000088
11969,40.75891,-73.994719,#00aa0088
11970,40.749984,-73.994774,#aa000088
11971,40.758605,-73.973309,#00aa0088
11972,40.780671,-73.946381,#aa000088
11973,40.730431,-73.980152,#00aa0088
11974,40.75635,-73.990996,#aa000088
11975,40.762615,-73.971584,#00aa0088
11976,40.737797,-74.004673,#aa000088
11977,40.747477,-74.002313,#00aa0088
11978,40.755289,-73.994587,#aa000088
11979,40.745259,-73.991065,#00aa0088
11980,40.799565,-73.966462,#aa000088
11981,40.760036,-73.983731,#00aa0088
11982,40.754514,-73.991342,#aa000088
11983,40.750807,-74.003632,#00aa0088
11984,40.715547,-74.011368,#aa000088
11985,40.714942,-74.009717,#00aa0088
11986,40.774143,-73.874495,#aa000088
11987,40.752708,-73.971292,#00aa0088
11988,40.762173,-73.971178,#aa000088
11989,40.732198,-73.98028,#00aa0088
11990,40.745644,-74.005627,#aa000088
11991,40.718049,-74.014632,#00aa0088
11992,40.731195,-73.988756,#aa000088
11993,40.748802,-73.973747,#00aa0088
11994,40.756925,-73.966998,#aa000088
11995,40.645817,-74.024291,#00aa0088
11996,40.747408,-73.993642,#aa000088
11997,40.798815,-73.966876,#00aa0088
11998,40.732873,-74.007778,#aa000088
11999,40.737098,-74.001974,#00aa0088
12000,40.69768,-73.929172,#aa000088
12001,40.721885,-73.949592,#00aa0088
12002,40.768957,-73.961223,#aa000088
12003,40.761404,-73.975412,#00aa0088
12004,40.778083,-73.952571,#aa000088
12005,40.784543,-73.956172,#00aa0088
12006,40.79792,-73.969748,#aa000088
12007,40.788035,-73.975815,#00aa0088
12008,40.726923,-73.991739,#aa000088
12009,40.74345,-73.99238,#00aa0088
12010,40.769216,-73.988622,#aa000088
12011,40.760881,-73.996429,#00aa0088
12012,40.752453,-73.972873,#aa000088
12013,40.767394,-73.967007,#00aa0088
12014,40.794154,-73.97056,#aa000088
12015,40.802967,-73.955913,#00aa0088
12016,40.773736,-73.956029,#aa000088
12017,40.767876,-73.982465,#00aa0088
12018,40.792609,-73.975196,#aa000088
12019,40.783616,-73.953184,#00aa0088
12020,40.79419,-73.950595,#aa000088
12021,40.850611,-73.937399,#00aa0088
12022,40.752493,-73.983914,#aa000088
12023,40.715568,-74.01351,#00aa0088
12024,40.736486,-73.988814,#aa000088
12025,40.761658,-73.978843,#00aa0088
12026,40.719033,-73.958643,#aa000088
12027,40.711842,-73.95138,#00aa0088
12028,40.792625,-73.975152,#aa000088
12029,40.760793,-73.991061,#00aa0088
12030,40.76882,-73.988411,#aa000088
12031,40.758207,-74.000788,#00aa0088
12032,40.771275,-73.956523,#aa000088
12033,40.783701,-73.979558,#00aa0088
12034,40.723224,-73.982601,#aa000088
12035,40.768298,-73.966028,#00aa0088
12036,40.796897,-73.97044,#aa000088
12037,40.787729,-73.975351,#00aa0088
12038,40.71814,-73.986376,#aa000088
12039,40.748741,-73.991963,#00aa0088
12040,40.756331,-73.970057,#aa000088
12041,40.797586,-73.96891,#00aa0088
12042,40.737046,-73.984402,#aa000088
12043,40.757821,-73.972915,#00aa0088
12044,40.73785,-73.989062,#aa000088
12045,40.762848,-73.971229,#00aa0088
12046,40.759159,-73.962717,#aa000088
12047,40.752235,-73.98245,#00aa0088
12048,40.755483,-73.983407,#aa000088
12049,40.718353,-73.987171,#00aa0088
12050,40.772118,-73.953015,#aa000088
12051,40.704339,-74.006316,#00aa0088
12052,40.739517,-73.999052,#aa000088
12053,40.733709,-73.986859,#00aa0088
12054,40.753585,-73.981108,#aa000088
12055,40.753813,-73.981333,#00aa0088
12056,40.730553,-73.992472,#aa000088
12057,40.757428,-73.983555,#00aa0088
12058,40.726023,-73.997863,#aa000088
12059,40.759003,-73.97087,#00aa0088
12060,40.743777,-74.006238,#aa000088
12061,40.752615,-74.000542,#00aa0088
